,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2001-08-01,12.729999542236328,12.859999656677246,12.170000076293945,12.5,12.5,5510600,AMZN,10.705477,10.199999809265137,0.0,1.7945232391357422
2001-08-13,10.100000381469727,10.300000190734863,9.770000457763672,10.119999885559082,10.119999885559082,4831500,AMZN,7.733469,8.59000015258789,0.0,2.386530876159668
2001-08-23,10.130000114440918,10.15999984741211,9.569999694824219,9.630000114440918,9.630000114440918,4000700,AMZN,6.96627,7.480000019073485,0.0,2.6637301445007324
2001-08-24,9.84000015258789,10.300000190734863,9.720000267028809,10.229999542236328,10.229999542236328,3779900,AMZN,8.003948,7.480000019073485,0.0,2.2260513305664062
2001-08-31,8.699999809265137,9.300000190734863,8.6899995803833,8.9399995803833,8.9399995803833,3641600,AMZN,6.8879986,5.96999979019165,0.0,2.0520009994506836
2001-09-19,7.349999904632568,7.449999809265137,6.639999866485596,7.309999942779541,7.309999942779541,9436500,AMZN,4.3571105,7.260000228881836,0.0,2.9528894424438477
2001-09-24,7.699999809265137,7.829999923706055,7.340000152587891,7.460000038146973,7.460000038146973,5102700,AMZN,3.5668194,8.880000114440918,-3.8931806087493896,0.0
2001-09-25,7.489999771118164,7.570000171661377,7.019999980926514,7.090000152587891,7.090000152587891,4863100,AMZN,4.5079727,9.5600004196167,-2.5820274353027344,0.0
2001-09-26,7.199999809265137,7.230000019073486,6.0,6.349999904632568,6.349999904632568,7839100,AMZN,2.9038248,8.920000076293945,-3.4461750984191895,0.0
2001-09-27,6.46999979019165,6.639999866485596,5.670000076293945,6.199999809265137,6.199999809265137,8275000,AMZN,2.1322598,8.470000267028809,-4.067739963531494,0.0
2001-10-03,6.170000076293945,7.210000038146973,6.019999980926514,6.760000228881836,6.760000228881836,5323500,AMZN,4.3038774,7.639999866485597,-2.456122875213623,0.0
2001-10-05,6.96999979019165,7.900000095367432,6.739999771118164,7.199999809265137,7.199999809265137,5900900,AMZN,4.485301,7.559999942779542,-2.7146987915039062,0.0
2001-10-31,6.789999961853027,7.019999980926514,6.550000190734863,6.980000019073486,6.980000019073486,7741500,AMZN,2.7291863,8.800000190734863,-4.250813722610474,0.0
2001-11-21,8.739999771118164,8.970000267028809,8.039999961853027,8.800000190734863,8.800000190734863,8996600,AMZN,3.233744,10.890000343322754,-5.566256284713745,0.0
2001-11-26,9.829999923706055,12.220000267028809,9.800000190734863,12.210000038146973,12.210000038146973,50689200,AMZN,12.111946,10.8100004196167,0.0,0.0980539321899414
2001-11-27,12.050000190734863,12.25,11.220000267028809,11.479999542236328,11.479999542236328,34308800,AMZN,7.473668,10.859999656677246,0.0,4.006331443786621
2001-11-28,11.239999771118164,12.399999618530273,11.180000305175781,11.59000015258789,11.59000015258789,48516200,AMZN,11.518492,10.710000038146973,0.0,0.07150840759277344
2001-11-29,11.890000343322754,11.899999618530273,10.789999961853027,11.149999618530273,11.149999618530273,20274000,AMZN,6.3460937,10.149999618530273,0.0,4.803905963897705
2001-12-12,12.430000305175781,12.430000305175781,11.630000114440918,11.90999984741211,11.90999984741211,8075100,AMZN,10.84858,12.25,-1.0614194869995117,0.0
2001-12-13,11.539999961853027,11.800000190734863,10.850000381469727,10.890000343322754,10.890000343322754,7874100,AMZN,10.761682,12.34000015258789,-0.12831878662109375,0.0
2001-12-28,10.90999984741211,11.079999923706055,10.6899995803833,10.899999618530273,10.899999618530273,10257900,AMZN,7.198665,12.600000381469727,-3.7013344764709473,0.0
2002-01-02,10.930000305175781,11.0,10.479999542236328,10.960000038146973,10.960000038146973,6519600,AMZN,7.8677087,14.010000228881836,-3.0922913551330566,0.0
2002-01-03,11.130000114440918,11.9399995803833,11.050000190734863,11.899999618530273,11.899999618530273,10875700,AMZN,8.248283,14.4399995803833,-3.6517162322998047,0.0
2002-01-09,11.960000038146973,12.170000076293945,11.300000190734863,11.529999732971191,11.529999732971191,10879600,AMZN,7.93141,14.1899995803833,-3.5985898971557617,0.0
2002-01-18,9.600000381469727,10.550000190734863,9.390000343322754,10.15999984741211,10.15999984741211,11493500,AMZN,7.298609,13.300000190734863,-2.861391067504883,0.0
2002-02-01,14.069999694824219,14.09000015258789,13.350000381469727,13.729999542236328,13.729999542236328,7801400,AMZN,11.0571995,13.729999542236328,0.0,0.0
2002-02-13,13.100000381469727,13.329999923706055,13.0600004196167,13.289999961853027,13.289999961853027,6040800,AMZN,13.144785,15.619999885559082,-0.14521503448486328,0.0
2002-02-25,13.09000015258789,13.739999771118164,13.0,13.729999542236328,13.729999542236328,5734700,AMZN,11.503605,15.010000228881834,-2.2263946533203125,0.0
2002-02-26,13.510000228881836,14.489999771118164,13.449999809265137,14.399999618530273,14.399999618530273,8310500,AMZN,12.3243,14.659999847412108,-2.075699806213379,0.0
2002-02-28,14.289999961853027,14.75,13.930000305175781,14.100000381469727,14.100000381469727,6052400,AMZN,11.544214,15.170000076293947,-2.5557861328125,0.0
2002-03-06,14.819999694824219,16.59000015258789,14.819999694824219,16.329999923706055,16.329999923706055,14262700,AMZN,10.787799,14.25,0.0,5.542201042175293
2002-03-11,16.040000915527344,16.8799991607666,15.859999656677246,16.709999084472656,16.709999084472656,6624700,AMZN,12.338976,14.25,0.0,4.371023178100586
2002-03-15,14.270000457763672,14.289999961853027,13.550000190734863,14.029999732971191,14.029999732971191,12320700,AMZN,10.343812,13.949999809265137,0.0,3.686187744140625
2002-03-28,14.399999618530273,14.649999618530273,14.25,14.300000190734863,14.300000190734863,3122500,AMZN,13.035214,14.529999732971191,-1.2647857666015625,0.0
2002-04-02,14.640000343322754,15.09000015258789,14.1899995803833,14.25,14.25,4771400,AMZN,12.487103,14.0600004196167,0.0,1.7628965377807617
2002-04-08,12.970000267028809,13.960000038146973,12.960000038146973,13.949999809265137,13.949999809265137,5277800,AMZN,12.028967,16.18000030517578,-1.9210329055786133,0.0
2002-04-09,14.069999694824219,14.59000015258789,13.5600004196167,13.600000381469727,13.600000381469727,6459000,AMZN,11.739945,16.690000534057617,-1.8600549697875977,0.0
2002-04-10,13.760000228881836,14.0,13.050000190734863,13.479999542236328,13.479999542236328,5256700,AMZN,10.903286,16.489999771118164,-2.5767135620117188,0.0
2002-04-25,16.510000228881836,17.049999237060547,16.40999984741211,16.81999969482422,16.81999969482422,11730200,AMZN,11.177605,19.610000610351562,-5.64239501953125,0.0
2002-04-30,16.1299991607666,16.760000228881836,15.930000305175781,16.690000534057617,16.690000534057617,6420800,AMZN,10.363196,18.760000228881836,-6.326804161071777,0.0
2002-05-01,16.549999237060547,17.049999237060547,16.420000076293945,16.489999771118164,16.489999771118164,7701300,AMZN,12.343079,18.75,-4.146921157836914,0.0
2002-05-03,16.229999542236328,16.399999618530273,15.75,16.049999237060547,16.049999237060547,5161000,AMZN,13.475624,19.469999313354492,-2.5743751525878906,0.0
2002-05-09,17.1200008392334,18.229999542236328,17.100000381469727,17.729999542236328,17.729999542236328,11002300,AMZN,15.554898,18.229999542236328,-2.1751012802124023,0.0
2002-05-13,17.170000076293945,17.6299991607666,16.850000381469727,17.31999969482422,17.31999969482422,6700100,AMZN,14.400233,17.969999313354492,-2.919766426086426,0.0
2002-05-29,18.81999969482422,19.100000381469727,18.799999237060547,18.90999984741211,18.90999984741211,3614100,AMZN,17.571814,18.299999237060547,0.0,1.338186264038086
2002-06-03,18.309999465942383,18.5,17.93000030517578,17.959999084472656,17.959999084472656,3716400,AMZN,17.23979,17.510000228881836,0.0,0.7202091217041016
2002-06-05,17.979999542236328,18.18000030517578,17.450000762939453,17.989999771118164,17.989999771118164,4372500,AMZN,15.8491,15.850000381469727,0.0,2.140899658203125
2002-06-20,18.31999969482422,18.3799991607666,17.34000015258789,17.549999237060547,17.549999237060547,8697000,AMZN,13.148099,15.430000305175783,0.0,4.401900291442871
2002-06-25,16.889999389648438,16.950000762939453,15.039999961853027,15.34000015258789,15.34000015258789,15304000,AMZN,11.712408,16.15999984741211,-3.627592086791992,0.0
2002-06-28,15.6899995803833,16.360000610351562,15.399999618530273,16.25,16.25,6237900,AMZN,13.966583,15.5,0.0,2.283416748046875
2002-07-02,13.600000381469727,14.15999984741211,13.0,13.319999694824219,13.319999694824219,8669900,AMZN,8.542118,14.100000381469727,-4.777881622314453,0.0
2002-07-08,14.949999809265137,15.850000381469727,14.680000305175781,14.9399995803833,14.9399995803833,5890000,AMZN,12.789328,14.329999923706055,0.0,2.15067195892334
2002-07-18,15.920000076293945,16.59000015258789,15.529999732971191,15.550000190734863,15.550000190734863,6856700,AMZN,12.410304,13.899999618530273,0.0,3.1396961212158203
2002-07-31,14.449999809265137,14.65999984741211,14.140000343322754,14.449999809265137,14.449999809265137,3801000,AMZN,11.565965,15.38000011444092,-2.884035110473633,0.0
2002-08-08,13.239999771118164,14.100000381469727,13.0600004196167,13.899999618530273,13.899999618530273,5470800,AMZN,11.37573,15.140000343322752,-2.5242700576782227,0.0
2002-08-12,14.140000343322754,14.489999771118164,13.949999809265137,14.460000038146973,14.460000038146973,3503300,AMZN,12.679784,14.600000381469727,-1.7802162170410156,0.0
2002-08-16,14.390000343322754,15.010000228881836,14.3100004196167,14.899999618530273,14.899999618530273,3652100,AMZN,13.353141,16.510000228881836,-1.546858787536621,0.0
2002-08-19,14.84000015258789,15.520000457763672,14.670000076293945,15.5,15.5,4277100,AMZN,13.054099,17.1299991607666,-2.4459009170532227,0.0
2002-08-22,15.329999923706055,15.949999809265137,14.920000076293945,15.729999542236328,15.729999542236328,6854100,AMZN,12.2923975,16.610000610351562,-3.4376020431518555,0.0
2002-09-05,14.579999923706055,14.720000267028809,14.239999771118164,14.25,14.25,5320200,AMZN,12.255813,17.149999618530273,-1.994187355041504,0.0
2002-09-10,16.530000686645508,17.350000381469727,16.420000076293945,17.1299991607666,17.1299991607666,11248800,AMZN,13.3996935,16.950000762939453,0.0,3.7303056716918945
2002-09-12,16.829999923706055,17.1299991607666,16.610000610351562,16.75,16.75,7065100,AMZN,12.666239,16.75,0.0,0.0
2002-09-13,16.690000534057617,16.989999771118164,16.5,16.610000610351562,16.610000610351562,3654900,AMZN,12.779596,16.549999237060547,0.0,3.830404281616211
2002-09-20,17.450000762939453,17.639999389648438,15.449999809265137,15.859999656677246,15.859999656677246,12605600,AMZN,13.309113,18.459999084472656,-2.550887107849121,0.0
2002-09-24,15.869999885559082,16.3700008392334,15.600000381469727,15.930000305175781,15.930000305175781,7072900,AMZN,13.383913,18.940000534057617,-2.5460872650146484,0.0
2002-10-02,16.809999465942383,17.639999389648438,16.700000762939453,17.010000228881836,17.010000228881836,8223600,AMZN,14.136066,19.75,-2.873933792114258,0.0
2002-10-11,18.18000030517578,18.739999771118164,18.100000381469727,18.459999084472656,18.459999084472656,9628500,AMZN,15.51116,19.799999237060547,-2.9488391876220703,0.0
2002-10-21,18.889999389648438,19.530000686645508,18.719999313354492,19.260000228881836,19.260000228881836,6757700,AMZN,15.845208,19.0,0.0,3.414792060852051
2002-10-22,19.010000228881836,19.90999984741211,18.899999618530273,19.3799991607666,19.3799991607666,8645700,AMZN,16.219103,19.81999969482422,-3.1608963012695312,0.0
2002-10-23,19.520000457763672,19.81999969482422,19.3700008392334,19.75,19.75,6648100,AMZN,16.64849,20.40999984741211,-3.1015090942382812,0.0
2002-10-25,18.84000015258789,19.360000610351562,18.479999542236328,19.299999237060547,19.299999237060547,15900000,AMZN,15.218667,22.209999084472656,-4.081332206726074,0.0
2002-10-28,19.280000686645508,19.729999542236328,18.399999618530273,18.59000015258789,18.59000015258789,8799800,AMZN,15.431099,22.420000076293945,-3.1589012145996094,0.0
2002-10-29,18.510000228881836,18.920000076293945,18.06999969482422,18.56999969482422,18.56999969482422,7242000,AMZN,16.167341,21.290000915527344,-2.402658462524414,0.0
2002-11-20,21.350000381469727,23.0,21.219999313354492,22.899999618530273,22.899999618530273,13294400,AMZN,17.057787,22.299999237060547,0.0,5.842212677001953
2002-11-21,23.329999923706055,23.850000381469727,23.209999084472656,23.399999618530273,23.399999618530273,11288500,AMZN,19.442179,22.18000030517578,0.0,3.9578208923339844
2002-12-05,23.65999984741211,23.68000030517578,22.200000762939453,22.579999923706055,22.579999923706055,10642600,AMZN,21.451414,18.860000610351562,0.0,1.1285858154296875
2002-12-11,21.670000076293945,22.3799991607666,21.6200008392334,22.1299991607666,22.1299991607666,6387300,AMZN,20.639082,20.520000457763672,0.0,1.4909172058105469
2002-12-18,22.25,22.260000228881836,21.979999542236328,22.100000381469727,22.100000381469727,3992800,AMZN,21.018185,21.31999969482422,0.0,1.0818157196044922
2002-12-24,22.18000030517578,22.280000686645508,21.8799991607666,21.8799991607666,21.8799991607666,2348600,AMZN,20.30848,21.799999237060547,0.0,1.5715198516845703
2003-01-03,19.59000015258789,20.530000686645508,19.40999984741211,20.520000457763672,20.520000457763672,8757000,AMZN,15.2256365,21.780000686645508,-5.294363975524902,0.0
2003-01-07,20.829999923706055,21.75,20.600000381469727,21.549999237060547,21.549999237060547,9568200,AMZN,18.053436,22.079999923706055,-3.496562957763672,0.0
2003-01-08,21.440000534057617,21.600000381469727,20.81999969482422,21.020000457763672,21.020000457763672,6981500,AMZN,17.392597,21.81999969482422,-3.6274032592773438,0.0
2003-01-10,20.959999084472656,21.65999984741211,20.809999465942383,21.31999969482422,21.31999969482422,7579300,AMZN,17.471844,22.15999984741211,-3.848155975341797,0.0
2003-01-15,22.59000015258789,22.610000610351562,21.940000534057617,22.270000457763672,22.270000457763672,6989400,AMZN,18.699018,22.09000015258789,0.0,3.570981979370117
2003-01-23,21.540000915527344,22.040000915527344,21.149999618530273,21.790000915527344,21.790000915527344,10998000,AMZN,19.217674,20.059999465942383,0.0,2.57232666015625
2003-02-03,21.940000534057617,22.440000534057617,21.81999969482422,22.15999984741211,22.15999984741211,5195500,AMZN,19.881773,21.8799991607666,0.0,2.278226852416992
2003-02-14,19.989999771118164,20.229999542236328,19.709999084472656,20.059999465942383,20.059999465942383,6625300,AMZN,16.459282,22.8799991607666,-3.600717544555664,0.0
2003-03-07,22.31999969482422,23.040000915527344,22.260000228881836,22.969999313354492,22.969999313354492,5848400,AMZN,20.43325,27.18000030517578,-2.5367488861083984,0.0
2003-03-11,22.75,22.920000076293945,22.510000228881836,22.780000686645508,22.780000686645508,4034100,AMZN,20.437487,25.540000915527344,-2.3425140380859375,0.0
2003-03-21,27.709999084472656,27.950000762939453,27.040000915527344,27.93000030517578,27.93000030517578,10657700,AMZN,23.066397,25.75,0.0,4.863603591918945
2003-03-25,26.25,27.09000015258789,26.209999084472656,26.899999618530273,26.899999618530273,7213200,AMZN,22.391962,25.1299991607666,0.0,4.508037567138672
2003-04-08,26.790000915527344,26.799999237060547,26.450000762939453,26.520000457763672,26.520000457763672,5403600,AMZN,25.027765,28.690000534057614,-1.4922351837158203,0.0
2003-04-10,25.43000030517578,25.940000534057617,24.780000686645508,25.670000076293945,25.670000076293945,9311200,AMZN,22.642374,29.43000030517578,-3.0276260375976562,0.0
2003-04-14,24.799999237060547,25.149999618530273,24.5,25.049999237060547,25.049999237060547,10417100,AMZN,22.154964,30.8799991607666,-2.8950347900390625,0.0
2003-04-21,25.030000686645508,26.170000076293945,24.899999618530273,25.25,25.25,7132300,AMZN,23.24819,31.700000762939453,-2.001810073852539,0.0
2003-04-23,26.399999618530273,26.549999237060547,25.360000610351562,25.43000030517578,25.43000030517578,8850100,AMZN,23.031628,32.599998474121094,-2.3983726501464844,0.0
2003-04-30,28.600000381469727,29.0,28.3799991607666,28.690000534057617,28.690000534057617,9450000,AMZN,22.582144,31.749999999999996,-6.107856750488281,0.0
2003-05-06,29.8700008392334,31.18000030517578,29.799999237060547,30.8799991607666,30.8799991607666,13962400,AMZN,26.990816,34.86000061035156,-3.8891830444335938,0.0
2003-05-12,30.829999923706055,31.799999237060547,30.670000076293945,31.700000762939453,31.700000762939453,7246900,AMZN,29.767723,35.22999954223633,-1.9322776794433594,0.0
2003-06-16,34.56999969482422,35.849998474121094,34.08000183105469,35.84000015258789,35.84000015258789,7127900,AMZN,32.68892,40.5099983215332,-3.151081085205078,0.0
2003-06-25,35.29999923706055,36.130001068115234,35.150001525878906,35.38999938964844,35.38999938964844,6659000,AMZN,33.078487,36.31999969482422,-2.311511993408203,0.0
2003-07-16,38.52000045776367,38.52000045776367,37.31999969482422,37.68000030517578,37.68000030517578,5625600,AMZN,34.56039,38.939998626708984,-3.119609832763672,0.0
2003-07-18,36.31999969482422,36.849998474121094,34.790000915527344,34.97999954223633,34.97999954223633,13402900,AMZN,32.968864,39.150001525878906,-2.0111351013183594,0.0
2003-07-30,41.150001525878906,41.27000045776367,40.45000076293945,40.65999984741211,40.65999984741211,7166300,AMZN,36.31319,43.7599983215332,-4.346809387207031,0.0
2003-08-05,39.2400016784668,39.849998474121094,38.630001068115234,38.66999816894531,38.66999816894531,6816200,AMZN,37.465645,45.93000030517578,-1.2043533325195312,0.0
2003-08-07,39.0,39.34000015258789,38.59000015258789,39.0099983215332,39.0099983215332,6395500,AMZN,38.481915,45.939998626708984,-0.5280838012695312,0.0
2003-08-11,38.9900016784668,39.040000915527344,38.349998474121094,38.93000030517578,38.93000030517578,5239100,AMZN,38.549824,47.33000183105469,-0.3801765441894531,0.0
2003-08-18,40.47999954223633,43.2400016784668,40.380001068115234,43.02000045776367,43.02000045776367,11174200,AMZN,40.71697,46.68000030517578,-2.3030319213867188,0.0
2003-08-19,43.45000076293945,44.189998626708984,42.91999816894531,43.56999969482422,43.56999969482422,10489300,AMZN,41.488586,46.220001220703125,-2.0814132690429688,0.0
2003-09-05,46.95000076293945,47.47999954223633,46.099998474121094,46.52000045776367,46.52000045776367,8102900,AMZN,43.98431,48.560001373291016,-2.5356903076171875,0.0
2003-09-11,46.20000076293945,46.349998474121094,44.77000045776367,45.189998626708984,45.189998626708984,11613100,AMZN,42.398045,50.09000015258789,-2.7919540405273438,0.0
2003-09-25,49.65999984741211,50.95000076293945,49.279998779296875,50.04999923706055,50.04999923706055,11033300,AMZN,45.469707,59.90999984741211,-4.580291748046875,0.0
2003-10-14,58.099998474121094,59.97999954223633,57.79999923706055,59.90999984741211,59.90999984741211,9986600,AMZN,55.442448,56.860000610351555,0.0,4.467552185058594
2003-10-21,59.72999954223633,61.150001525878906,59.0099983215332,59.349998474121094,59.349998474121094,17114900,AMZN,58.309093,52.22999954223633,0.0,1.0409049987792969
2003-10-24,54.54999923706055,54.939998626708984,53.0,54.5099983215332,54.5099983215332,10438200,AMZN,55.04299,52.45000076293945,0.0,-0.5329933166503906
2003-10-27,54.900001525878906,55.25,54.5,54.81999969482422,54.81999969482422,6391900,AMZN,55.599148,50.36000061035156,0.0,-0.7791481018066406
2003-11-03,54.79999923706055,56.79999923706055,54.310001373291016,56.7400016784668,56.7400016784668,9131100,AMZN,55.10038,51.33000183105469,0.0,1.6396217346191406
2003-11-06,56.810001373291016,56.869998931884766,54.75,54.9900016784668,54.9900016784668,8791800,AMZN,52.788055,53.970001220703125,0.0,2.201946258544922
2003-11-07,55.61000061035156,55.70000076293945,54.0,54.310001373291016,54.310001373291016,8500400,AMZN,52.229473,54.650001525878906,-2.0805282592773438,0.0
2003-11-10,53.95000076293945,54.0,51.7400016784668,51.97999954223633,51.97999954223633,9120500,AMZN,50.871346,53.93000030517578,-1.1086540222167969,0.0
2003-11-11,51.84000015258789,52.75,50.7599983215332,52.22999954223633,52.22999954223633,10920100,AMZN,50.113457,51.5099983215332,0.0,2.1165428161621094
2003-11-17,51.91999816894531,52.189998626708984,49.58000183105469,50.36000061035156,50.36000061035156,12996900,AMZN,46.14914,49.34000015258789,0.0,4.2108612060546875
2003-12-02,54.5,54.75,53.849998474121094,53.93000030517578,53.93000030517578,6237900,AMZN,50.336437,52.47999954223633,0.0,3.5935630798339844
2003-12-03,54.099998474121094,54.25,51.36000061035156,51.5099983215332,51.5099983215332,11570800,AMZN,48.12997,53.31999969482422,-3.3800277709960938,0.0
2003-12-09,51.16999816894531,51.650001525878906,49.29999923706055,49.34000015258789,49.34000015258789,10460500,AMZN,46.934486,52.619998931884766,-2.4055137634277344,0.0
2003-12-18,47.61000061035156,48.88999938964844,47.45000076293945,48.75,48.75,10750700,AMZN,46.27194,52.95000076293945,-2.4780616760253906,0.0
2003-12-23,50.02000045776367,52.619998931884766,49.77000045776367,52.47999954223633,52.47999954223633,11004000,AMZN,48.11248,56.180000305175774,-4.367519378662109,0.0
2003-12-29,53.790000915527344,53.84000015258789,52.130001068115234,53.470001220703125,53.470001220703125,8056900,AMZN,49.47374,56.20000076293945,-3.9962615966796875,0.0
2004-02-11,45.86000061035156,47.36000061035156,45.540000915527344,47.13999938964844,47.13999938964844,7881700,AMZN,45.432415,44.38999938964844,0.0,1.7075843811035156
2004-02-19,45.150001525878906,46.15999984741211,44.650001525878906,44.650001525878906,44.650001525878906,7442500,AMZN,43.46784,41.279998779296875,0.0,1.1821632385253906
2004-02-23,45.18000030517578,45.25,43.349998474121094,43.970001220703125,43.970001220703125,9341900,AMZN,41.081974,41.08000183105469,0.0,2.8880271911621094
2004-02-24,43.91999816894531,43.939998626708984,42.22999954223633,42.31999969482422,42.31999969482422,11095300,AMZN,39.444923,42.130001068115234,0.0,2.8750762939453125
2004-03-03,41.86000061035156,43.380001068115234,41.650001525878906,43.16999816894531,43.16999816894531,9601600,AMZN,40.452435,39.630001068115234,0.0,2.7175636291503906
2004-03-17,43.040000915527344,43.45000076293945,42.59000015258789,42.79999923706055,42.79999923706055,5107300,AMZN,41.461655,45.849998474121094,-1.3383445739746094,0.0
2004-03-19,43.029998779296875,43.75,42.630001068115234,42.79999923706055,42.79999923706055,5754900,AMZN,40.422977,47.959999084472656,-2.3770217895507812,0.0
2004-03-25,40.0,42.20000076293945,40.0,41.9900016784668,41.9900016784668,7112700,AMZN,39.149746,45.5,-2.8402557373046875,0.0
2004-04-30,46.060001373291016,46.349998474121094,43.310001373291016,43.599998474121094,43.599998474121094,9841300,AMZN,40.58136,41.16999816894531,0.0,3.0186386108398438
2004-05-10,41.22999954223633,42.150001525878906,40.56999969482422,41.2599983215332,41.2599983215332,10209000,AMZN,38.94765,50.22999954223633,-2.312347412109375,0.0
2004-05-13,42.459999084472656,44.130001068115234,42.25,43.61000061035156,43.61000061035156,8261200,AMZN,40.067833,50.95000076293945,-3.5421676635742188,0.0
2004-05-25,41.75,43.86000061035156,41.38999938964844,43.619998931884766,43.619998931884766,7222000,AMZN,41.223446,49.77000045776367,-2.3965530395507812,0.0
2004-05-27,45.27000045776367,47.83000183105469,44.849998474121094,47.619998931884766,47.619998931884766,14175200,AMZN,43.40687,49.77000045776367,-4.213127136230469,0.0
2004-06-01,47.869998931884766,50.45000076293945,47.70000076293945,50.22999954223633,50.22999954223633,12940300,AMZN,44.478058,50.810001373291016,-5.751941680908203,0.0
2004-06-07,51.689998626708984,51.9900016784668,50.650001525878906,51.7599983215332,51.7599983215332,7688000,AMZN,47.40651,53.709999084472656,-4.353488922119141,0.0
2004-06-16,50.09000015258789,50.75,49.90999984741211,50.56999969482422,50.56999969482422,4097600,AMZN,50.65686,49.5,0.0,-0.08686065673828125
2004-06-17,50.5099983215332,50.90999984741211,49.40999984741211,49.77000045776367,49.77000045776367,5875500,AMZN,49.51311,48.31999969482422,0.0,0.25688934326171875
2004-06-24,51.0,51.939998626708984,50.689998626708984,51.02000045776367,51.02000045776367,6760100,AMZN,50.85283,47.099998474121094,0.0,0.16717147827148438
2004-06-30,53.61000061035156,54.70000076293945,53.41999816894531,54.400001525878906,54.400001525878906,6899100,AMZN,51.26512,45.81999969482422,0.0,3.1348800659179688
2004-07-01,53.79999923706055,54.040000915527344,52.04999923706055,52.560001373291016,52.560001373291016,7211900,AMZN,49.289345,39.97999954223633,0.0,3.2706565856933594
2004-07-06,52.54999923706055,52.599998474121094,50.4900016784668,51.2400016784668,51.2400016784668,6156900,AMZN,48.9144,39.11000061035156,0.0,2.325603485107422
2004-07-09,49.869998931884766,50.0,47.81999969482422,48.31999969482422,48.31999969482422,8033500,AMZN,46.50681,38.91999816894531,0.0,1.8131904602050781
2004-07-12,48.220001220703125,49.349998474121094,48.029998779296875,49.04999923706055,49.04999923706055,7066900,AMZN,47.696453,38.29999923706055,0.0,1.353546142578125
2004-07-14,48.95000076293945,50.400001525878906,48.88999938964844,49.5,49.5,5065600,AMZN,47.86157,37.119998931884766,0.0,1.6384315490722656
2004-07-15,49.5099983215332,49.66999816894531,48.119998931884766,48.66999816894531,48.66999816894531,5244100,AMZN,46.592495,35.61000061035156,0.0,2.077503204345703
2004-07-16,48.9900016784668,49.060001373291016,46.779998779296875,47.099998474121094,47.099998474121094,9286900,AMZN,45.152622,35.4900016784668,0.0,1.9473762512207031
2004-07-27,39.20000076293945,39.90999984741211,38.79999923706055,39.11000061035156,39.11000061035156,10534900,AMZN,37.36791,38.22999954223633,0.0,1.7420921325683594
2004-07-30,38.5,39.41999816894531,38.22999954223633,38.91999816894531,38.91999816894531,6031500,AMZN,35.826252,39.5099983215332,-3.0937461853027344,0.0
2004-08-04,36.81999969482422,37.459999084472656,36.400001525878906,37.119998931884766,37.119998931884766,9765600,AMZN,33.721863,40.29999923706055,-3.3981361389160156,0.0
2004-08-13,36.560001373291016,37.0,35.869998931884766,36.130001068115234,36.130001068115234,4981100,AMZN,33.39105,38.7400016784668,-2.73895263671875,0.0
2004-09-07,39.150001525878906,39.36000061035156,38.11000061035156,38.5099983215332,38.5099983215332,5833000,AMZN,36.91969,39.43000030517578,-1.5903091430664062,0.0
2004-09-15,42.04999923706055,43.18000030517578,41.869998931884766,42.209999084472656,42.209999084472656,11135800,AMZN,38.265087,41.36000061035156,0.0,3.9449119567871094
2004-09-27,40.90999984741211,41.0099983215332,39.75,39.93000030517578,39.93000030517578,8397400,AMZN,37.978302,39.27000045776367,0.0,1.9516983032226562
2004-09-29,39.45000076293945,40.91999816894531,39.36000061035156,40.84000015258789,40.84000015258789,9918800,AMZN,38.17945,38.349998474121094,0.0,2.6605491638183594
2004-09-30,40.54999923706055,41.279998779296875,40.209999084472656,40.86000061035156,40.86000061035156,9413300,AMZN,39.45781,39.470001220703125,0.0,1.402191162109375
2004-10-18,38.22999954223633,39.470001220703125,37.88999938964844,39.27000045776367,39.27000045776367,8093200,AMZN,36.92979,37.31999969482422,0.0,2.3402099609375
2004-10-19,39.7400016784668,39.849998474121094,38.16999816894531,38.33000183105469,38.33000183105469,8802600,AMZN,37.006954,37.400001525878906,0.0,1.3230476379394531
2004-10-22,36.220001220703125,36.79999923706055,33.0,34.599998474121094,34.599998474121094,33544300,AMZN,30.94606,40.459999084472656,-3.6539382934570312,0.0
2004-11-04,35.70000076293945,37.290000915527344,35.52000045776367,36.90999984741211,36.90999984741211,7600300,AMZN,33.093636,39.09000015258789,-3.816364288330078,0.0
2004-11-05,37.29999923706055,37.38999938964844,36.02000045776367,36.560001373291016,36.560001373291016,7399100,AMZN,33.430553,38.939998626708984,-3.1294479370117188,0.0
2004-11-15,40.459999084472656,41.5,40.18000030517578,40.88999938964844,40.88999938964844,10366200,AMZN,37.831806,38.20000076293945,0.0,3.0581932067871094
2004-11-19,39.150001525878906,39.439998626708984,38.189998626708984,38.54999923706055,38.54999923706055,11427500,AMZN,35.667923,39.83000183105469,-2.8820762634277344,0.0
2004-11-22,38.439998626708984,38.529998779296875,37.58000183105469,38.04999923706055,38.04999923706055,8868600,AMZN,34.908165,40.439998626708984,-3.141834259033203,0.0
2004-11-29,39.599998474121094,39.619998931884766,37.709999084472656,38.939998626708984,38.939998626708984,9874100,AMZN,37.098747,38.95000076293945,-1.8412513732910156,0.0
2004-12-01,40.0,40.0,39.25,39.97999954223633,39.97999954223633,7756000,AMZN,38.927372,39.52000045776367,0.0,1.0526275634765625
